uf,cod_uf,cod_mun,municipio,populacao_raw,populacao,cod_ibge,municipio_clean
MG,310,673010,Silveirânia,2399.0,2399,310673010,SILVEIRANIA
MG,310,674000,Silvianópolis,6348.0,6348,310674000,SILVIANOPOLIS
MG,310,675090,Simão Pereira,3084.0,3084,310675090,SIMAO PEREIRA
MG,310,676080,Simonésia,20431.0,20431,310676080,SIMONESIA
MG,310,677070,Sobrália,5140.0,5140,310677070,SOBRALIA
MG,310,678060,Soledade de Minas,5733.0,5733,310678060,SOLEDADE DE MINAS
MG,310,679050,Tabuleiro,4097.0,4097,310679050,TABULEIRO
MG,310,680020,Taiobeiras,34537.0,34537,310680020,TAIOBEIRAS
MG,310,680510,Taparuba,3508.0,3508,310680510,TAPARUBA
MG,310,681010,Tapira,4215.0,4215,310681010,TAPIRA
MG,310,682000,Tapiraí,1698.0,1698,310682000,TAPIRAI
MG,310,683090,Taquaraçu de Minas,4394.0,4394,310683090,TAQUARACU DE MINAS
MG,310,684080,Tarumirim,15104.0,15104,310684080,TARUMIRIM
MG,310,685070,Teixeiras,12691.0,12691,310685070,TEIXEIRAS
MG,310,686060,Teófilo Otoni,142851.0,142851,310686060,TEOFILO OTONI
MG,310,687050,Timóteo,84172.0,84172,310687050,TIMOTEO
MG,310,688040,Tiradentes,8056.0,8056,310688040,TIRADENTES
MG,310,689030,Tiros,8231.0,8231,310689030,TIROS
MG,310,690000,Tocantins,16603.0,16603,310690000,TOCANTINS
MG,310,690590,Tocos do Moji,3894.0,3894,310690590,TOCOS DO MOJI
MG,310,691090,Toledo,7625.0,7625,310691090,TOLEDO
MG,310,692080,Tombos,8653.0,8653,310692080,TOMBOS
MG,310,693070,Três Corações,78291.0,78291,310693070,TRES CORACOES
MG,310,693560,Três Marias,29985.0,29985,310693560,TRES MARIAS
MG,310,694060,Três Pontas,57209.0,57209,310694060,TRES PONTAS
MG,310,695050,Tumiritinga,5955.0,5955,310695050,TUMIRITINGA
MG,310,696040,Tupaciguara,26583.0,26583,310696040,TUPACIGUARA
MG,310,697030,Turmalina,20769.0,20769,310697030,TURMALINA
MG,310,698020,Turvolândia,5097.0,5097,310698020,TURVOLANDIA
MG,310,699010,Ubá,107423.0,107423,310699010,UBA
MG,310,700080,Ubaí,11985.0,11985,310700080,UBAI
MG,310,700570,Ubaporanga,13485.0,13485,310700570,UBAPORANGA
MG,310,701070,Uberaba,356781.0,356781,310701070,UBERABA
MG,310,702060,Uberlândia,761835.0,761835,310702060,UBERLANDIA
MG,310,703050,Umburatiba,2742.0,2742,310703050,UMBURATIBA
MG,310,704040,Unaí,91320.0,91320,310704040,UNAI
MG,310,704380,União de Minas,3818.0,3818,310704380,UNIAO DE MINAS
MG,310,704790,Uruana de Minas,3365.0,3365,310704790,URUANA DE MINAS
MG,310,705030,Urucânia,10899.0,10899,310705030,URUCANIA
MG,310,705290,Urucuia,18515.0,18515,310705290,URUCUIA
MG,310,705780,Vargem Alegre,5800.0,5800,310705780,VARGEM ALEGRE
MG,310,706020,Vargem Bonita,2207.0,2207,310706020,VARGEM BONITA
MG,310,706510,Vargem Grande do Rio Pardo,4724.0,4724,310706510,VARGEM GRANDE DO RIO PARDO
MG,310,707010,Varginha,143676.0,143676,310707010,VARGINHA
MG,310,707500,Varjão de Minas,7305.0,7305,310707500,VARJAO DE MINAS
MG,310,708000,Várzea da Palma,34555.0,34555,310708000,VARZEA DA PALMA
MG,310,709090,Varzelândia,19210.0,19210,310709090,VARZELANDIA
MG,310,710060,Vazante,20459.0,20459,310710060,VAZANTE
MG,310,710300,Verdelândia,7737.0,7737,310710300,VERDELANDIA
MG,310,710710,Veredinha,5240.0,5240,310710710,VEREDINHA
MG,310,711050,Veríssimo,3478.0,3478,310711050,VERISSIMO
MG,310,711540,Vermelho Novo,5048.0,5048,310711540,VERMELHO NOVO
MG,310,712040,Vespasiano,138583.0,138583,310712040,VESPASIANO
MG,310,713030,Viçosa,79517.0,79517,310713030,VICOSA
MG,310,714020,Vieiras,3781.0,3781,310714020,VIEIRAS
MG,310,715010,Mathias Lobato,3053.0,3053,310715010,MATHIAS LOBATO
MG,310,716000,Virgem da Lapa,11774.0,11774,310716000,VIRGEM DA LAPA
MG,310,717090,Virgínia,9164.0,9164,310717090,VIRGINIA
MG,310,718080,Virginópolis,10511.0,10511,310718080,VIRGINOPOLIS
MG,310,719070,Virgolândia,4471.0,4471,310719070,VIRGOLANDIA
MG,310,720040,Visconde do Rio Branco,40711.0,40711,310720040,VISCONDE DO RIO BRANCO
MG,310,721030,Volta Grande,4441.0,4441,310721030,VOLTA GRANDE
MG,310,722020,Wenceslau Braz,2377.0,2377,310722020,WENCESLAU BRAZ
ES,320,01020,Afonso Cláudio,32456.0,32456,32001020,AFONSO CLAUDIO
ES,320,01360,Águia Branca,10143.0,10143,32001360,AGUIA BRANCA
ES,320,01690,Água Doce do Norte,12585.0,12585,32001690,AGUA DOCE DO NORTE
ES,320,02010,Alegre,30702.0,30702,32002010,ALEGRE
ES,320,03000,Alfredo Chaves,14376.0,14376,32003000,ALFREDO CHAVES
ES,320,03590,Alto Rio Novo,7760.0,7760,32003590,ALTO RIO NOVO
ES,320,04090,Anchieta,33017.0,33017,32004090,ANCHIETA
ES,320,05080,Apiacá,7462.0,7462,32005080,APIACA
ES,320,06070,Aracruz,103363.0,103363,32006070,ARACRUZ
ES,320,07060,Atílio Vivácqua,11046.0,11046,32007060,ATILIO VIVACQUA
ES,320,08050,Baixo Guandu,32829.0,32829,32008050,BAIXO GUANDU
ES,320,09040,Barra de São Francisco,45415.0,45415,32009040,BARRA DE SAO FRANCISCO
ES,320,10010,Boa Esperança,14054.0,14054,32010010,BOA ESPERANCA
ES,320,11000,Bom Jesus do Norte,10820.0,10820,32011000,BOM JESUS DO NORTE
ES,320,11590,Brejetuba,13718.0,13718,32011590,BREJETUBA
ES,320,12090,Cachoeiro de Itapemirim,198342.0,198342,32012090,CACHOEIRO DE ITAPEMIRIM
ES,320,13080,Cariacica,376200.0,376200,32013080,CARIACICA
ES,320,14070,Castelo,39575.0,39575,32014070,CASTELO
ES,320,15060,Colatina,129301.0,129301,32015060,COLATINA
ES,320,16050,Conceição da Barra,28923.0,28923,32016050,CONCEICAO DA BARRA
ES,320,17040,Conceição do Castelo,12472.0,12472,32017040,CONCEICAO DO CASTELO
ES,320,18030,Divino de São Lourenço,5397.0,5397,32018030,DIVINO DE SAO LOURENCO
ES,320,19020,Domingos Martins,38236.0,38236,32019020,DOMINGOS MARTINS
ES,320,20090,Dores do Rio Preto,6902.0,6902,32020090,DORES DO RIO PRETO
ES,320,21080,Ecoporanga,22611.0,22611,32021080,ECOPORANGA
ES,320,22070,Fundão,18898.0,18898,32022070,FUNDAO
ES,320,22560,Governador Lindenberg,11484.0,11484,32022560,GOVERNADOR LINDENBERG
ES,320,23060,Guaçuí,31418.0,31418,32023060,GUACUI
ES,320,24050,Guarapari,136311.0,136311,32024050,GUARAPARI
ES,320,24540,Ibatiba,27543.0,27543,32024540,IBATIBA
ES,320,25040,Ibiraçu,12304.0,12304,32025040,IBIRACU
ES,320,25530,Ibitirama,10015.0,10015,32025530,IBITIRAMA
ES,320,26030,Iconha,12790.0,12790,32026030,ICONHA
ES,320,26520,Irupi,14647.0,14647,32026520,IRUPI
ES,320,27020,Itaguaçu,14042.0,14042,32027020,ITAGUACU
ES,320,28010,Itapemirim,44020.0,44020,32028010,ITAPEMIRIM
ES,320,29000,Itarana,10975.0,10975,32029000,ITARANA
ES,320,30070,Iúna,30556.0,30556,32030070,IUNA
ES,320,30560,Jaguaré,31551.0,31551,32030560,JAGUARE
ES,320,31060,Jerônimo Monteiro,12108.0,12108,32031060,JERONIMO MONTEIRO
ES,320,31300,João Neiva,14295.0,14295,32031300,JOAO NEIVA
ES,320,31630,Laranja da Terra,11597.0,11597,32031630,LARANJA DA TERRA
ES,320,32050,Linhares,183797.0,183797,32032050,LINHARES
ES,320,33040,Mantenópolis,13131.0,13131,32033040,MANTENOPOLIS
ES,320,33200,Marataízes,45953.0,45953,32033200,MARATAIZES
ES,320,33460,Marechal Floriano,18964.0,18964,32033460,MARECHAL FLORIANO
ES,320,33530,Marilândia,13087.0,13087,32033530,MARILANDIA
ES,320,34030,Mimoso do Sul,25088.0,25088,32034030,MIMOSO DO SUL
ES,320,35020,Montanha,19830.0,19830,32035020,MONTANHA
ES,320,36010,Mucurici,5653.0,5653,32036010,MUCURICI
ES,320,37000,Muniz Freire,18809.0,18809,32037000,MUNIZ FREIRE
ES,320,38090,Muqui,14185.0,14185,32038090,MUQUI
ES,320,39080,Nova Venécia,52324.0,52324,32039080,NOVA VENECIA
ES,320,40050,Pancas,19120.0,19120,32040050,PANCAS
ES,320,40540,Pedro Canário,21923.0,21923,32040540,PEDRO CANARIO
ES,320,41040,Pinheiros,24843.0,24843,32041040,PINHEIROS
ES,320,42030,Piúma,23912.0,23912,32042030,PIUMA
ES,320,42520,Ponto Belo,6671.0,6671,32042520,PONTO BELO
ES,320,43020,Presidente Kennedy,14852.0,14852,32043020,PRESIDENTE KENNEDY
ES,320,43510,Rio Bananal,20350.0,20350,32043510,RIO BANANAL
ES,320,44010,Rio Novo do Sul,11471.0,11471,32044010,RIO NOVO DO SUL
ES,320,45000,Santa Leopoldina,13813.0,13813,32045000,SANTA LEOPOLDINA
ES,320,45590,Santa Maria de Jetibá,45575.0,45575,32045590,SANTA MARIA DE JETIBA
ES,320,46090,Santa Teresa,23872.0,23872,32046090,SANTA TERESA
ES,320,46580,São Domingos do Norte,9051.0,9051,32046580,SAO DOMINGOS DO NORTE
ES,320,47080,São Gabriel da Palha,34272.0,34272,32047080,SAO GABRIEL DA PALHA
ES,320,48070,São José do Calçado,11411.0,11411,32048070,SAO JOSE DO CALCADO
ES,320,49060,São Mateus,134423.0,134423,32049060,SAO MATEUS
ES,320,49550,São Roque do Canaã,11256.0,11256,32049550,SAO ROQUE DO CANAA
ES,320,50020,Serra,579720.0,579720,32050020,SERRA
ES,320,50100,Sooretama,28668.0,28668,32050100,SOORETAMA
ES,320,50360,Vargem Alta,20390.0,20390,32050360,VARGEM ALTA
ES,320,50690,Venda Nova do Imigrante,25395.0,25395,32050690,VENDA NOVA DO IMIGRANTE
ES,320,51010,Viana,79043.0,79043,32051010,VIANA
ES,320,51500,Vila Pavão,9319.0,9319,32051500,VILA PAVAO
ES,320,51760,Vila Valério,14267.0,14267,32051760,VILA VALERIO
ES,320,52000,Vila Velha,506779.0,506779,32052000,VILA VELHA
ES,320,53090,Vitória,343378.0,343378,32053090,VITORIA
RJ,330,01000,Angra dos Reis,179142.0,179142,33001000,ANGRA DOS REIS
RJ,330,01590,Aperibé,11426.0,11426,33001590,APERIBE
RJ,330,02090,Araruama,137906.0,137906,33002090,ARARUAMA
RJ,330,02250,Areal,12239.0,12239,33002250,AREAL
RJ,330,02330,Armação dos Búzios,42527.0,42527,33002330,ARMACAO DOS BUZIOS
RJ,330,02580,Arraial do Cabo,32822.0,32822,33002580,ARRAIAL DO CABO
RJ,330,03080,Barra do Piraí,98506.0,98506,33003080,BARRA DO PIRAI
RJ,330,04070,Barra Mansa,181679.0,181679,33004070,BARRA MANSA
RJ,330,04560,Belford Roxo,518384.0,518384,33004560,BELFORD ROXO
RJ,330,05060,Bom Jardim,29758.0,29758,33005060,BOM JARDIM
RJ,330,06050,Bom Jesus do Itabapoana,37176.0,37176,33006050,BOM JESUS DO ITABAPOANA
RJ,330,07040,Cabo Frio,238438.0,238438,33007040,CABO FRIO
RJ,330,08030,Cachoeiras de Macacu,59861.0,59861,33008030,CACHOEIRAS DE MACACU
RJ,330,09020,Cambuci,15069.0,15069,33009020,CAMBUCI
RJ,330,09360,Carapebus,14329.0,14329,33009360,CARAPEBUS
RJ,330,09510,Comendador Levy Gasparian,9048.0,9048,33009510,COMENDADOR LEVY GASPARIAN
RJ,330,10090,Campos dos Goytacazes,519259.0,519259,33010090,CAMPOS DOS GOYTACAZES
RJ,330,11080,Cantagalo,19995.0,19995,33011080,CANTAGALO
RJ,330,11570,Cardoso Moreira,13407.0,13407,33011570,CARDOSO MOREIRA
RJ,330,12070,Carmo,17741.0,17741,33012070,CARMO
RJ,330,13060,Casimiro de Abreu,48636.0,48636,33013060,CASIMIRO DE ABREU
RJ,330,14050,Conceição de Macabu,21770.0,21770,33014050,CONCEICAO DE MACABU
RJ,330,15040,Cordeiro,21448.0,21448,33015040,CORDEIRO
RJ,330,16030,Duas Barras,11355.0,11355,33016030,DUAS BARRAS
RJ,330,17020,Duque de Caxias,866225.0,866225,33017020,DUQUE DE CAXIAS
RJ,330,18010,Engenheiro Paulo de Frontin,12644.0,12644,33018010,ENGENHEIRO PAULO DE FRONTIN
RJ,330,18500,Guapimirim,54311.0,54311,33018500,GUAPIMIRIM
RJ,330,18760,Iguaba Grande,29616.0,29616,33018760,IGUABA GRANDE
RJ,330,19000,Itaboraí,240127.0,240127,33019000,ITABORAI
RJ,330,20070,Itaguaí,124021.0,124021,33020070,ITAGUAI
RJ,330,20560,Italva,14518.0,14518,33020560,ITALVA
RJ,330,21060,Itaocara,23645.0,23645,33021060,ITAOCARA
RJ,330,22050,Itaperuna,107297.0,107297,33022050,ITAPERUNA
RJ,330,22540,Itatiaia,32713.0,32713,33022540,ITATIAIA
RJ,330,22700,Japeri,102171.0,102171,33022700,JAPERI
RJ,330,23040,Laje do Muriaé,7584.0,7584,33023040,LAJE DO MURIAE
RJ,330,24030,Macaé,264439.0,264439,33024030,MACAE
RJ,330,24520,Macuco,5602.0,5602,33024520,MACUCO
RJ,330,25020,Magé,244142.0,244142,33025020,MAGE
RJ,330,26010,Mangaratiba,43660.0,43660,33026010,MANGARATIBA
RJ,330,27000,Maricá,212470.0,212470,33027000,MARICA
RJ,330,28090,Mendes,18048.0,18048,33028090,MENDES
RJ,330,28580,Mesquita,178830.0,178830,33028580,MESQUITA
RJ,330,29080,Miguel Pereira,28142.0,28142,33029080,MIGUEL PEREIRA
RJ,330,30050,Miracema,28416.0,28416,33030050,MIRACEMA
RJ,330,31040,Natividade,15551.0,15551,33031040,NATIVIDADE
RJ,330,32030,Nilópolis,155500.0,155500,33032030,NILOPOLIS
RJ,330,33020,Niterói,516787.0,516787,33033020,NITEROI
RJ,330,34010,Nova Friburgo,203417.0,203417,33034010,NOVA FRIBURGO
RJ,330,35000,Nova Iguaçu,843220.0,843220,33035000,NOVA IGUACU
RJ,330,36090,Paracambi,43627.0,43627,33036090,PARACAMBI
RJ,330,37080,Paraíba do Sul,44479.0,44479,33037080,PARAIBA DO SUL
RJ,330,38070,Paraty,47668.0,47668,33038070,PARATY
RJ,330,38560,Paty do Alferes,31370.0,31370,33038560,PATY DO ALFERES
RJ,330,39060,Petrópolis,294926.0,294926,33039060,PETROPOLIS
RJ,330,39550,Pinheiral,25096.0,25096,33039550,PINHEIRAL
RJ,330,40030,Piraí,29066.0,29066,33040030,PIRAI
RJ,330,41020,Porciúncula,17832.0,17832,33041020,PORCIUNCULA
RJ,330,41100,Porto Real,21089.0,21089,33041100,PORTO REAL
RJ,330,41280,Quatis,14165.0,14165,33041280,QUATIS
RJ,330,41440,Queimados,149135.0,149135,33041440,QUEIMADOS
RJ,330,41510,Quissamã,23142.0,23142,33041510,QUISSAMA
RJ,330,42010,Resende,137697.0,137697,33042010,RESENDE
RJ,330,43000,Rio Bonito,59126.0,59126,33043000,RIO BONITO
RJ,330,44090,Rio Claro,17951.0,17951,33044090,RIO CLARO
RJ,330,45080,Rio das Flores,9267.0,9267,33045080,RIO DAS FLORES
RJ,330,45240,Rio das Ostras,168455.0,168455,33045240,RIO DAS OSTRAS
RJ,330,45570,Rio de Janeiro,6730729.0,6730729,33045570,RIO DE JANEIRO
RJ,330,46070,Santa Maria Madalena,10580.0,10580,33046070,SANTA MARIA MADALENA
RJ,330,47060,Santo Antônio de Pádua,43697.0,43697,33047060,SANTO ANTONIO DE PADUA
RJ,330,47550,São Francisco de Itabapoana,47397.0,47397,33047550,SAO FRANCISCO DE ITABAPOANA
RJ,330,48050,São Fidélis,41212.0,41212,33048050,SAO FIDELIS
RJ,330,49040,São Gonçalo,960196.0,960196,33049040,SAO GONCALO
RJ,330,50000,São João da Barra,38740.0,38740,33050000,SAO JOAO DA BARRA
RJ,330,51090,São João de Meriti,466503.0,466503,33051090,SAO JOAO DE MERITI
RJ,330,51330,São José de Ubá,7318.0,7318,33051330,SAO JOSE DE UBA
RJ,330,51580,São José do Vale do Rio Preto,22813.0,22813,33051580,SAO JOSE DO VALE DO RIO PRETO
RJ,330,52080,São Pedro da Aldeia,110677.0,110677,33052080,SAO PEDRO DA ALDEIA
RJ,330,53070,São Sebastião do Alto,7993.0,7993,33053070,SAO SEBASTIAO DO ALTO
RJ,330,54060,Sapucaia,18291.0,18291,33054060,SAPUCAIA
RJ,330,55050,Saquarema,95315.0,95315,33055050,SAQUAREMA
RJ,330,55540,Seropédica,84794.0,84794,33055540,SEROPEDICA
RJ,330,56040,Silva Jardim,22028.0,22028,33056040,SILVA JARDIM
RJ,330,57030,Sumidouro,15693.0,15693,33057030,SUMIDOURO
RJ,330,57520,Tanguá,32865.0,32865,33057520,TANGUA
RJ,330,58020,Teresópolis,176735.0,176735,33058020,TERESOPOLIS
RJ,330,59010,Trajano de Moraes,10654.0,10654,33059010,TRAJANO DE MORAES
RJ,330,60080,Três Rios,82319.0,82319,33060080,TRES RIOS
RJ,330,61070,Valença,71449.0,71449,33061070,VALENCA
RJ,330,61560,Varre-Sai,10563.0,10563,33061560,VARRE-SAI
RJ,330,62060,Vassouras,35907.0,35907,33062060,VASSOURAS
RJ,330,63050,Volta Redonda,279971.0,279971,33063050,VOLTA REDONDA
SP,350,01050,Adamantina,35673.0,35673,35001050,ADAMANTINA
SP,350,02040,Adolfo,4505.0,4505,35002040,ADOLFO
SP,350,03030,Aguaí,32886.0,32886,35003030,AGUAI
SP,350,04020,Águas da Prata,7463.0,7463,35004020,AGUAS DA PRATA
SP,350,05010,Águas de Lindóia,18257.0,18257,35005010,AGUAS DE LINDOIA
SP,350,05500,Águas de Santa Bárbara,7460.0,7460,35005500,AGUAS DE SANTA BARBARA
SP,350,06000,Águas de São Pedro,2928.0,2928,35006000,AGUAS DE SAO PEDRO
SP,350,07090,Agudos,38988.0,38988,35007090,AGUDOS
SP,350,07580,Alambari,6373.0,6373,35007580,ALAMBARI
SP,350,08080,Alfredo Marcondes,4574.0,4574,35008080,ALFREDO MARCONDES
SP,350,09070,Altair,3467.0,3467,35009070,ALTAIR
SP,350,10040,Altinópolis,17197.0,17197,35010040,ALTINOPOLIS
SP,350,11030,Alto Alegre,3874.0,3874,35011030,ALTO ALEGRE
SP,350,11520,Alumínio,17607.0,17607,35011520,ALUMINIO
SP,350,12020,Álvares Florence,3979.0,3979,35012020,ALVARES FLORENCE
SP,350,13010,Álvares Machado,28386.0,28386,35013010,ALVARES MACHADO
SP,350,14000,Álvaro de Carvalho,4901.0,4901,35014000,ALVARO DE CARVALHO
SP,350,15090,Alvinlândia,2919.0,2919,35015090,ALVINLANDIA
SP,350,16080,Americana,247571.0,247571,35016080,AMERICANA
SP,350,17070,Américo Brasiliense,33708.0,33708,35017070,AMERICO BRASILIENSE
SP,350,18060,Américo de Campos,5981.0,5981,35018060,AMERICO DE CAMPOS
SP,350,19050,Amparo,69792.0,69792,35019050,AMPARO
SP,350,20020,Analândia,4694.0,4694,35020020,ANALANDIA
SP,350,21010,Andradina,61625.0,61625,35021010,ANDRADINA
SP,350,22000,Angatuba,24573.0,24573,35022000,ANGATUBA
SP,350,23090,Anhembi,5766.0,5766,35023090,ANHEMBI
SP,350,24080,Anhumas,4118.0,4118,35024080,ANHUMAS
SP,350,25070,Aparecida,33141.0,33141,35025070,APARECIDA
SP,350,26060,Aparecida d'Oeste,4112.0,4112,35026060,APARECIDA D'OESTE
SP,350,27050,Apiaí,24857.0,24857,35027050,APIAI
SP,350,27540,Araçariguama,22314.0,22314,35027540,ARACARIGUAMA
SP,350,28040,Araçatuba,208415.0,208415,35028040,ARACATUBA
SP,350,29030,Araçoiaba da Serra,33832.0,33832,35029030,ARACOIABA DA SERRA
SP,350,30000,Aramina,5535.0,5535,35030000,ARAMINA
SP,350,31090,Arandu,7076.0,7076,35031090,ARANDU
SP,350,31580,Arapeí,2355.0,2355,35031580,ARAPEI
SP,350,32080,Araraquara,253474.0,253474,35032080,ARARAQUARA
SP,350,33070,Araras,135744.0,135744,35033070,ARARAS
SP,350,33560,Arco-Íris,2089.0,2089,35033560,ARCO-IRIS
SP,350,34060,Arealva,8290.0,8290,35034060,AREALVA
SP,350,35050,Areias,3617.0,3617,35035050,AREIAS
SP,350,36040,Areiópolis,10242.0,10242,35036040,AREIOPOLIS
SP,350,37030,Ariranha,7621.0,7621,35037030,ARIRANHA
SP,350,38020,Artur Nogueira,53467.0,53467,35038020,ARTUR NOGUEIRA
SP,350,39010,Arujá,90273.0,90273,35039010,ARUJA
SP,350,39500,Aspásia,1875.0,1875,35039500,ASPASIA
SP,350,40080,Assis,104858.0,104858,35040080,ASSIS
SP,350,41070,Atibaia,167161.0,167161,35041070,ATIBAIA
SP,350,42060,Auriflama,13856.0,13856,35042060,AURIFLAMA
SP,350,43050,Avaí,4503.0,4503,35043050,AVAI
SP,350,44040,Avanhandava,11436.0,11436,35044040,AVANHANDAVA
SP,350,45030,Avaré,96450.0,96450,35045030,AVARE
SP,350,46020,Bady Bassitt,29346.0,29346,35046020,BADY BASSITT
SP,350,47010,Balbinos,3969.0,3969,35047010,BALBINOS
SP,350,48000,Bálsamo,9902.0,9902,35048000,BALSAMO
SP,350,49090,Bananal,10097.0,10097,35049090,BANANAL
SP,350,50050,Barão de Antonina,3632.0,3632,35050050,BARAO DE ANTONINA
SP,350,51040,Barbosa,5627.0,5627,35051040,BARBOSA
SP,350,52030,Bariri,32406.0,32406,35052030,BARIRI
SP,350,53020,Barra Bonita,35129.0,35129,35053020,BARRA BONITA
SP,350,53510,Barra do Chapéu,5254.0,5254,35053510,BARRA DO CHAPEU
SP,350,54010,Barra do Turvo,6894.0,6894,35054010,BARRA DO TURVO
SP,350,55000,Barretos,126957.0,126957,35055000,BARRETOS
SP,350,56090,Barrinha,33304.0,33304,35056090,BARRINHA
SP,350,57080,Barueri,333737.0,333737,35057080,BARUERI
SP,350,58070,Bastos,21936.0,21936,35058070,BASTOS
SP,350,59060,Batatais,59939.0,59939,35059060,BATATAIS
SP,350,60030,Bauru,392947.0,392947,35060030,BAURU
SP,350,61020,Bebedouro,78257.0,78257,35061020,BEBEDOURO
SP,350,62010,Bento de Abreu,2640.0,2640,35062010,BENTO DE ABREU
SP,350,63000,Bernardino de Campos,11881.0,11881,35063000,BERNARDINO DE CAMPOS
SP,350,63590,Bertioga,67436.0,67436,35063590,BERTIOGA
SP,350,64090,Bilac,7464.0,7464,35064090,BILAC
SP,350,65080,Birigui,123340.0,123340,35065080,BIRIGUI
SP,350,66070,Biritiba Mirim,30564.0,30564,35066070,BIRITIBA MIRIM
SP,350,67060,Boa Esperança do Sul,13113.0,13113,35067060,BOA ESPERANCA DO SUL
SP,350,68050,Bocaina,11480.0,11480,35068050,BOCAINA
SP,350,69040,Bofete,10710.0,10710,35069040,BOFETE
SP,350,70010,Boituva,63850.0,63850,35070010,BOITUVA
SP,350,71000,Bom Jesus dos Perdões,22579.0,22579,35071000,BOM JESUS DOS PERDOES
SP,350,71590,Bom Sucesso de Itararé,3609.0,3609,35071590,BOM SUCESSO DE ITARARE
SP,350,72090,Borá,932.0,932,35072090,BORA
SP,350,73080,Boracéia,4838.0,4838,35073080,BORACEIA
SP,350,74070,Borborema,14405.0,14405,35074070,BORBOREMA
SP,350,74560,Borebi,2801.0,2801,35074560,BOREBI
SP,350,75060,Botucatu,151053.0,151053,35075060,BOTUCATU
SP,350,76050,Bragança Paulista,185688.0,185688,35076050,BRAGANCA PAULISTA
SP,350,77040,Braúna,5477.0,5477,35077040,BRAUNA
SP,350,77530,Brejo Alegre,2605.0,2605,35077530,BREJO ALEGRE
SP,350,78030,Brodowski,26314.0,26314,35078030,BRODOWSKI
SP,350,79020,Brotas,24501.0,24501,35079020,BROTAS
SP,350,80090,Buri,20731.0,20731,35080090,BURI
SP,350,81080,Buritama,17658.0,17658,35081080,BURITAMA
SP,350,82070,Buritizal,4458.0,4458,35082070,BURITIZAL
SP,350,83060,Cabrália Paulista,4360.0,4360,35083060,CABRALIA PAULISTA
SP,350,84050,Cabreúva,48654.0,48654,35084050,CABREUVA
SP,350,85040,Caçapava,100071.0,100071,35085040,CACAPAVA
SP,350,86030,Cachoeira Paulista,32534.0,32534,35086030,CACHOEIRA PAULISTA
SP,350,87020,Caconde,17228.0,17228,35087020,CACONDE
SP,350,88010,Cafelândia,16907.0,16907,35088010,CAFELANDIA
SP,350,89000,Caiabu,3726.0,3726,35089000,CAIABU
SP,350,90070,Caieiras,98549.0,98549,35090070,CAIEIRAS
SP,350,91060,Caiuá,5599.0,5599,35091060,CAIUA
SP,350,92050,Cajamar,98365.0,98365,35092050,CAJAMAR
SP,350,92540,Cajati,29262.0,29262,35092540,CAJATI
SP,350,93040,Cajobi,9210.0,9210,35093040,CAJOBI
SP,350,94030,Cajuru,24233.0,24233,35094030,CAJURU
SP,350,94520,Campina do Monte Alegre,6090.0,6090,35094520,CAMPINA DO MONTE ALEGRE
SP,350,95020,Campinas,1187974.0,1187974,35095020,CAMPINAS
SP,350,96010,Campo Limpo Paulista,79781.0,79781,35096010,CAMPO LIMPO PAULISTA
SP,350,97000,Campos do Jordão,47956.0,47956,35097000,CAMPOS DO JORDAO
SP,350,98090,Campos Novos Paulista,5003.0,5003,35098090,CAMPOS NOVOS PAULISTA
SP,350,99080,Cananéia,12491.0,12491,35099080,CANANEIA
SP,350,99570,Canas,5068.0,5068,35099570,CANAS
SP,350,100050,Cândido Mota,30157.0,30157,350100050,CANDIDO MOTA
SP,350,101040,Cândido Rodrigues,2959.0,2959,350101040,CANDIDO RODRIGUES
SP,350,101530,Canitar,6589.0,6589,350101530,CANITAR
SP,350,102030,Capão Bonito,47409.0,47409,350102030,CAPAO BONITO
SP,350,103020,Capela do Alto,23777.0,23777,350103020,CAPELA DO ALTO
SP,350,104010,Capivari,51369.0,51369,350104010,CAPIVARI
SP,350,105000,Caraguatatuba,142248.0,142248,350105000,CARAGUATATUBA
SP,350,106090,Carapicuíba,398236.0,398236,350106090,CARAPICUIBA
SP,350,107080,Cardoso,11476.0,11476,350107080,CARDOSO
SP,350,108070,Casa Branca,28779.0,28779,350108070,CASA BRANCA
SP,350,109060,Cássia dos Coqueiros,2861.0,2861,350109060,CASSIA DOS COQUEIROS
SP,350,110030,Castilho,20485.0,20485,350110030,CASTILHO
SP,350,111020,Catanduva,119275.0,119275,350111020,CATANDUVA
SP,350,112010,Catiguá,7101.0,7101,350112010,CATIGUA
SP,350,113000,Cedral,13314.0,13314,350113000,CEDRAL
SP,350,114090,Cerqueira César,22210.0,22210,350114090,CERQUEIRA CESAR
SP,350,115080,Cerquilho,46391.0,46391,350115080,CERQUILHO
SP,350,116070,Cesário Lange,19707.0,19707,350116070,CESARIO LANGE
SP,350,117060,Charqueada,15814.0,15814,350117060,CHARQUEADA
SP,350,119040,Clementina,7084.0,7084,350119040,CLEMENTINA
SP,350,120010,Colina,18880.0,18880,350120010,COLINA
SP,350,121000,Colômbia,6802.0,6802,350121000,COLOMBIA
SP,350,122090,Conchal,29132.0,29132,350122090,CONCHAL
SP,350,123080,Conchas,15345.0,15345,350123080,CONCHAS
SP,350,124070,Cordeirópolis,25286.0,25286,350124070,CORDEIROPOLIS
SP,350,125060,Coroados,5504.0,5504,350125060,COROADOS
SP,350,126050,Coronel Macedo,4271.0,4271,350126050,CORONEL MACEDO
